"","link","page","ad_url","ad_number","text","title","price","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province","type"
"504","https://bikehub.co.za/classifieds/g/bikes?page=33",33,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/484669/giant-ladies-liv-mtb",708,"Your payment is held securely until you receive the goods.Info box: Frame Aluxx sl grade aluminium Fork Fox 32 float Rear Shock Fox float Front Derailleur N/a Single chain ring Rear Derailleur Simano SLX Shifters Shimano SLX Crankset Shimano SLX 30 T Cassette Shimano SLX 10to51 teeth Chain Shimano Brakes Shimano deore Wheels Giant XCT 29 Tyres Tubeless maxxis Stem Giant contact Handlebar Giant contact XC flat Seatpost Giant with remote leaver dropper Saddle Giant Liv contact Pedals Shimano","Giant ladies Liv mtb",39000,7,"NA for bikehub",NA,"Giant ladies Liv mtb KwaZulu-Natal, Port Shepstone used R 39,000 Insure from R 65.48 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: TamtamH ","Giant ladies Liv mtb KwaZulu-Natal, Port Shepstone used R 39,000 Insure from R 65.48 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: TamtamH ",NA,1,1,"2021-07-07 12:46:22","KwaZulu-Natal","dual suspension bikes"
"505","https://bikehub.co.za/classifieds/g/bikes?page=33",33,"https://bikehub.co.za/classifieds/item/road-bikes/483181/trek-madone",710,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Trek Carbon Front Derailleur Ultegra Rear Derailleur Ultegra Shifters Ultegra Crankset Yltegra Cassette Ultegra Brakes Ultegra Disk Wheels Bontrager Carbon Stem Intergrated Carbon Handlebar Intergrated Carbon Saddle Bontrager Montrose Elite Pedals None","Trek Madone",65000,8,"NA for bikehub",NA,"Trek Madone Gauteng, Roodepoort used R 65,000 Insure from R 109.14 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Gerrit 432 (6 Reviews) ","Trek Madone Gauteng, Roodepoort used R 65,000 Insure from R 109.14 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Gerrit 432 (6 Reviews) ",NA,86,3,"2021-07-07 12:46:26","Gauteng","road bikes"
"506","https://bikehub.co.za/classifieds/g/bikes?page=33",33,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/483175/specialized-rockhopper-2020",712,"Your payment is held securely until you receive the goods.Info box: Frame Specialized","Specialized Rockhopper 2020",8499,8,"NA for bikehub",NA,"Specialized Rockhopper 2020 Western Cape, Kuils River used R 8,499 Insure from R 14.27 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Jandreduraan ","Specialized Rockhopper 2020 Western Cape, Kuils River used R 8,499 Insure from R 14.27 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Jandreduraan ",NA,18,1,"2021-07-07 12:46:30","Western Cape","hardtail mountain bikes"
"507","https://bikehub.co.za/classifieds/g/bikes?page=33",33,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/483168/volcn-xc29",714,"Your payment is held securely until you receive the goods.Info box: Frame Volcán XC29 Fork Sr suntour Front Derailleur SRAM x9 Rear Derailleur SRAM x9 with clutch Shifters SRAM x7 and x5 Crankset SRAM Truvative carbon Brakes Elixir 5 Wheels i9 rims with American classic hubs Tyres Front Chaoyang rear Vitoria Barzo Handlebar Specialized Seatpost FSA carbon seat post Saddle Pro contour seat Pedals Not included","Volcn XC29",12500,8,"NA for bikehub",NA,"Volcn XC29 KwaZulu-Natal, Durban, Durban North used R 12,500 Insure from R 20.99 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Kian Gomez ","Volcn XC29 KwaZulu-Natal, Durban, Durban North used R 12,500 Insure from R 20.99 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Kian Gomez ",NA,2,1,"2021-07-07 12:46:34","KwaZulu-Natal","hardtail mountain bikes"
"508","https://bikehub.co.za/classifieds/g/bikes?page=33",33,"https://bikehub.co.za/classifieds/item/gravel-and-cyclocross-bikes/483159/giant-anyroad-1",715,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Composite, with alloy steerer Front Derailleur Shimano Tiagra Rear Derailleur Shimano Tiagra Shifters Shimano Tiagra Crankset Shimano Tiagra 34/50 Cassette Shimano Tiagra 11x34, 10-speed Chain KMC X10 Brakes Disc brakes Wheels 700x35C Stem Giant Connect Handlebar Giant Connect XR Ergo-control, 31.8mm Seatpost Giant Connect, Composite, 30.9mm Saddle Giant Connect, forward Pedals N/A","Giant Anyroad 1",13000,3,"NA for bikehub",NA,"Giant Anyroad 1 Gauteng, Sandton, Morningside used R 13,000 Insure from R 21.83 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Kalevera ","Giant Anyroad 1 Gauteng, Sandton, Morningside used R 13,000 Insure from R 21.83 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Kalevera ",NA,1,1,"2021-07-07 12:46:36","Gauteng","gravel and cyclocross bikes"
"509","https://bikehub.co.za/classifieds/g/bikes?page=33",33,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/483117/specialized-camber-l-carbin-29er",717,"Your payment is held securely until you receive the goods.Info box: Frame Carbon Fork Fox 34 Rear Shock Fox Front Derailleur Na Rear Derailleur Sram GX Shifters Sram GX Crankset Sram GX Cassette Sram 12spd Chain 12spd Brakes Sram Guide Wheels Roval Tyres Maxxis Stem Specialized Handlebar Specialized Seatpost Specialized Dropper Saddle Specialized Pedals Na","Specialized camber (L) carbin 29er",56999,8,"NA for bikehub",NA,"Specialized camber (L) carbin 29er Gauteng, Johannesburg used R 56,999 Insure from R 95.7 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Robbie hub Dealer / business user ","Specialized camber (L) carbin 29er Gauteng, Johannesburg used R 56,999 Insure from R 95.7 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Robbie hub Dealer / business user ",NA,26,8,"2021-07-07 12:46:40","Gauteng","dual suspension bikes"
"510","https://bikehub.co.za/classifieds/g/bikes?page=33",33,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/483117/specialized-camber-l-carbin-29er",717,"Dealer / business userInfo box: Frame Carbon Fork Fox 34 Rear Shock Fox Front Derailleur Na Rear Derailleur Sram GX Shifters Sram GX Crankset Sram GX Cassette Sram 12spd Chain 12spd Brakes Sram Guide Wheels Roval Tyres Maxxis Stem Specialized Handlebar Specialized Seatpost Specialized Dropper Saddle Specialized Pedals Na","Specialized camber (L) carbin 29er",56999,8,"NA for bikehub",NA,"Specialized camber (L) carbin 29er Gauteng, Johannesburg used R 56,999 Insure from R 95.7 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Robbie hub Dealer / business user ","Specialized camber (L) carbin 29er Gauteng, Johannesburg used R 56,999 Insure from R 95.7 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Robbie hub Dealer / business user ",NA,26,8,"2021-07-07 12:46:40","Gauteng","dual suspension bikes"
"511","https://bikehub.co.za/classifieds/g/bikes?page=33",33,"https://bikehub.co.za/classifieds/item/road-bikes/483101/a-bargain",719,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Carbon Front Derailleur Sram red Rear Derailleur Sram red Shifters Sram red Crankset Sram red Cassette Sram Chain Sram Brakes Sram Wheels Mavic light Tyres Vredenstein Stem 3t Handlebar 3t Seatpost 3t Saddle Sella Pedals Time","A bargain",37500,1,"NA for bikehub",NA,"A bargain Gauteng, Johannesburg used R 37,500 Insure from R 62.96 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: galli2 (2 Reviews) ","A bargain Gauteng, Johannesburg used R 37,500 Insure from R 62.96 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: galli2 (2 Reviews) ",NA,4,1,"2021-07-07 12:46:44","Gauteng","road bikes"
"512","https://bikehub.co.za/classifieds/g/bikes?page=33",33,"https://bikehub.co.za/classifieds/item/tandem-road-bikes/483090/cannondale-tandem-1-xs",720,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Tandem Road, SmartFormed 6061 Alloy, 1.5 head tube, BB30 and fork Cannondale Fatty Tandem, OPI. Front Derailleur N/A Rear Derailleur Rear Derailleur Shimano Ultegra 6700 Shifters Shifters Shimano Ultegra 6700 Crankset FSA SLK Carbon Tandem w/ Gates Belt Drive timing, BB30, 52/39/30, 42t timing Cassette Shimano Ultegra 6700, 12-30, 10-speed Chain N/A Wheels DT Swiss Tandem wheelset, 36-hole Tyres Continental Gatorskin 28 mm Stem Cannondale C3,3-D forged, 6 deg. / C3 extender stoker Handlebar Cannondale C3 Compact, 2017 alloy, 31.8 / C3 bullhorn stoker Seatpost Cannondale C3, Alloy, 31.6x350mm front & 27.2Ã—350 rear Saddle Fizik Aliante/Selle Italia Lady Pedals Look keo Carbon","Cannondale Tandem 1 X/S",49500,5,"NA for bikehub",NA,"Cannondale Tandem 1 X/S Gauteng, Centurion, Centurion Golf Estate used R 49,500 Insure from R 83.11 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Marc Greyling ","Cannondale Tandem 1 X/S Gauteng, Centurion, Centurion Golf Estate used R 49,500 Insure from R 83.11 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Marc Greyling ",NA,2,1,"2021-07-07 12:46:46","Gauteng","tandem road bikes"
"513","https://bikehub.co.za/classifieds/g/bikes?page=33",33,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/480332/silverback-stratos-cf12-price-drop",721,"Your payment is held securely until you receive the goods.Info box: Frame Small for rider up to 170 m Fork Fox SC 32 Evol 100mm travel (remote lockout) Rear Shock Rear Shock Fox DPS evol (Remote lockout) Front Derailleur n/a Rear Derailleur SRAM X01 Shifters SRAM XX1 Crankset SRAM X1 Carbon Cassette SRAM X01 black Chain Sram xx1 black Brakes Shimano XT M8100 Wheels Surface Carbon With Sappim spokes (Rear wheel with Dt swiss 350 hub )(front wheel Surface hub) Tyres Front -Maxxis Reckon race 2.4 Rear -Maxxis Aspen 2.4 Stem Shimano Pro Handlebar Surface Carbon 780mm Seatpost Surface Dropper post 150 MM Saddle Surface Pedals N/A","Silverback Stratos Cf1/2 price drop",54500,6,"NA for bikehub",NA,"Silverback Stratos Cf1/2 price drop Gauteng, Vereeniging, Riverspray Lifestyle Estate used R 54,500 Insure from R 91.51 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Johny MTBravo (1 Review) ","Silverback Stratos Cf1/2 price drop Gauteng, Vereeniging, Riverspray Lifestyle Estate used R 54,500 Insure from R 91.51 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Johny MTBravo (1 Review) ",NA,8,3,"2021-07-07 12:46:48","Gauteng","dual suspension bikes"
"514","https://bikehub.co.za/classifieds/g/bikes?page=33",33,"https://bikehub.co.za/classifieds/item/road-bikes/483068/merida-ride-lite-94",725,"Your payment is held securely until you receive the goods.Info box: Pedals look","Merida Ride Lite 94",6500,4,"NA for bikehub",NA,"Merida Ride Lite 94 Western Cape, Noordhoek used R 6,500 Insure from R 10.91 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Gsp ","Merida Ride Lite 94 Western Cape, Noordhoek used R 6,500 Insure from R 10.91 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Gsp ",NA,5,1,"2021-07-07 12:46:56","Western Cape","road bikes"
"515","https://bikehub.co.za/classifieds/g/bikes?page=34",34,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/469376/2021-zerode-katipo-trailenduro-full-sus-monster",728,"Your payment is held securely until you receive the goods.Info box: Frame Full Suspension Carbon Frame with 140mm rear travel Fork Fox Factory 36 Kashima 150mm Travel Rear Shock Fox Factory DPX2 Float Front Derailleur None Rear Derailleur 12 Speed Grip Shift Pinion Gearbox situated in the crank with gates Carbon Belt Drive Shifters Pinion Grip Shift Crankset Pinion Cassette Pinion Chain Gates Carbon Belt Drive Brakes Shimano XT 4 Piston Brakes Wheels Stans Flow MK3 Enduro Wheels with Novatech Factor front and rear hubs Tyres Maxxis Stem Race Face A Effect 65 mm Handlebar RW Carbon Enduro Bars 740mm Seatpost Thomson Elite Inline or Ritchey lay back Saddle Brooks All weather carved saddle Pedals Shimano XT Pedals","2021 Zerode Katipo Trail/Enduro Full Sus Monster",89000,15,"NA for bikehub",NA,"2021 Zerode Katipo Trail/Enduro Full Sus Monster Gauteng, Randburg, Linden new R 89,000 Insure from R 149.43 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Buffel ","2021 Zerode Katipo Trail/Enduro Full Sus Monster Gauteng, Randburg, Linden new R 89,000 Insure from R 149.43 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Buffel ",NA,3,1,"2021-07-07 12:47:02","Gauteng","dual suspension bikes"
"516","https://bikehub.co.za/classifieds/g/bikes?page=34",34,"https://bikehub.co.za/classifieds/item/road-bikes/483063/cannondale-supersix-evo",731,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Cannondale Supersix Evo Front Derailleur Ultegra 6800 Rear Derailleur Ultegra 6800 Shifters Ultegra 6800 Crankset Cannondale Hollowgram with 53/39 spider ring and/or 52/36 Absolute Black Ovals (both rings for + R1500 extra))) Cassette Shimano 105 11-28 Chain Ultegra, replaced Mid May Brakes Ultegra 6800 Wheels Easton EA90 OR Roval Rapide SL35 (+ R1500) Stem Cannondale 100mm Handlebar Carbon Import (200ish Grams) Seatpost Cannondale Aluminium Saddle Cannondale Pedals n/a","Cannondale Supersix Evo",25000,8,"NA for bikehub",NA,"Cannondale Supersix Evo Western Cape, Cape Town, Rondebosch used R 25,000 Insure from R 41.98 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Sid the Sloth (18 Reviews) ","Cannondale Supersix Evo Western Cape, Cape Town, Rondebosch used R 25,000 Insure from R 41.98 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Sid the Sloth (18 Reviews) ",NA,84,19,"2021-07-07 12:47:08","Western Cape","road bikes"
"517","https://bikehub.co.za/classifieds/g/bikes?page=34",34,"https://bikehub.co.za/classifieds/item/road-bikes/483060/2019-giant-propel-medium",732,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Advanced Grade Composite, disc Front Derailleur Shimano Ultegra Di2 Rear Derailleur Shimano Ultegra Di2 Shifters Shimano Ultegra Di2 Crankset Shimano Ultegra 52/36 Cassette Shimano Ultegra,11x30 Brakes Shimano Ultegra Di2 hydraulic Wheels Giant SLR-1 Aero Disc WheelSystem (F:42mm, R:65mm) Tyres Continental GP5000 tubeless Stem Giant Contact SL Aero Handlebar Giant Contact SL Aero Seatpost Giant Vector composite Saddle Giant Contact SL (forward Pedals None","2019 GIANT PROPEL - MEDIUM",65000,6,"NA for bikehub",NA,"2019 GIANT PROPEL - MEDIUM Gauteng, Edenvale used R 65,000 Insure from R 109.14 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: rogerr (1 Review) ","2019 GIANT PROPEL - MEDIUM Gauteng, Edenvale used R 65,000 Insure from R 109.14 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: rogerr (1 Review) ",NA,29,1,"2021-07-07 12:47:10","Gauteng","road bikes"
"518","https://bikehub.co.za/classifieds/g/bikes?page=34",34,"https://bikehub.co.za/classifieds/item/road-bikes/458438/merida-scultura-evo-team",736,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Carbon Front Derailleur Shimano Dura-Ace Rear Derailleur Shimano Dura-Ace Shifters Shimano Ultegra Crankset Shimano Ultegra Brakes Shimano Dura-Ace Wheels Mavic Tyres Gatoskins Stem KCNC Handlebar Easton Carbon EC90 Seatpost Eston EC70 Saddle Fizik Carbon Pedals Shimano","Merida Scultura Evo Team",16000,10,"NA for bikehub",NA,"Merida Scultura Evo Team KwaZulu-Natal, Hillcrest used R 16,000 Insure from R 26.86 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: ChrisCowan ","Merida Scultura Evo Team KwaZulu-Natal, Hillcrest used R 16,000 Insure from R 26.86 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: ChrisCowan ",NA,1,1,"2021-07-07 12:47:18","KwaZulu-Natal","road bikes"
"519","https://bikehub.co.za/classifieds/g/bikes?page=34",34,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/483038/schwinn-rocket-1-650b",737,"Your payment is held securely until you receive the goods.Info box: Frame Double butted aluminum Fork Suntour XCR air with 100mm travel and lockout Front Derailleur Shimano Deore Rear Derailleur Shimano XT (9speed) Shifters Shimano Deore 9-speed Crankset Unsure, replaced last year Brakes Shimano M395, hydraulic disc with 160mm rotors Wheels Alex rims, alloy hubs Tyres Wolverine SS 2.0 Saddle Schwinn saddle Pedals Yes, unsure of the brand","SCHWINN ROCKET 1 650B",4500,3,"NA for bikehub",NA,"SCHWINN ROCKET 1 650B Gauteng, Edenvale, Edendale used R 4,500 Insure from R 7.56 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: scott11 ","SCHWINN ROCKET 1 650B Gauteng, Edenvale, Edendale used R 4,500 Insure from R 7.56 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: scott11 ",NA,4,1,"2021-07-07 12:47:20","Gauteng","hardtail mountain bikes"
"520","https://bikehub.co.za/classifieds/g/bikes?page=34",34,"https://bikehub.co.za/classifieds/item/road-bikes/483031/merida-reacto-400",740,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Aluminium frame. Carbon fork Front Derailleur Shimano 105 Rear Derailleur Shimano 105 Shifters Shimano 105 Crankset FSA Gossamer 52-36 Cassette Shimano 11 speed 11-28 Tyres Gatorskin 25c. Rear one is brand new Stem BBB 120mm Handlebar Pro 42mm Pedals Giant Contact Neutral (new)","Merida Reacto 400",12500,4,"NA for bikehub",NA,"Merida Reacto 400 Western Cape, Cape Town used R 12,500 Insure from R 20.99 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: redbeanie ","Merida Reacto 400 Western Cape, Cape Town used R 12,500 Insure from R 20.99 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: redbeanie ",NA,2,1,"2021-07-07 12:47:26","Western Cape","road bikes"
"521","https://bikehub.co.za/classifieds/g/bikes?page=34",34,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/434381/trek-top-fuel-98-l",741,"Dealer / business userInfo box: Frame Trek Top Fuel Caarbon Fork FOX Factory SC 32 Rear Shock FOX FLOAT - Rear Derailleur Sram GX Eagle - 12 SPD Shifters Sram GX Eagle - 12 SPD Crankset Sram - CSixx 34T Brakes Sram Level TL - Hydraulic Disc Wheels Bontrager Line Pro 30 - Carbon","Trek Top Fuel 9.8  (L)",55000,5,"NA for bikehub",NA,"Trek Top Fuel 9.8 (L) Gauteng, Johannesburg used R 55,000 Insure from R 92.35 Message Seller Sold by: thebikegarage Dealer / business user (59 Reviews) ","Trek Top Fuel 9.8 (L) Gauteng, Johannesburg used R 55,000 Insure from R 92.35 Message Seller Sold by: thebikegarage Dealer / business user (59 Reviews) ",NA,85,43,"2021-07-07 12:47:28","Gauteng","dual suspension bikes"
"522","https://bikehub.co.za/classifieds/g/bikes?page=34",34,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/483026/specialized-epic-pro-mint-condition",742,"Dealer / business userInfo box: Frame FACT 11m Full Carbon, Modern XC Race Geometry, Rider-First Engineered™, threaded BB, 12x148mm rear spacing, internal cable routing, 100mm of travel Fork RockShox SID SL BRAIN, Top-Adjust Brain damper, Debon Air, 15x110mm, 44mm offset, 100mm Travel Rear Shock RockShox-Specialized BRAIN, Rx XC Tune, 5 Position Platform Adjust, Rebound Adjust, Integraded Extension, 265x52.5mm Front Derailleur None Rear Derailleur SRAM X01 Eagle AXS Shifters SRAM X01 Eagle AXS Crankset SRAM X1 carbon Eagle, Boost™ 148, DUB, 32t, SM: 170mm, M-XL 175mm Cassette SRAM X01 Eagle Chain SRAM X01 Eagle Brakes SRAM Level TLM, 2-piston caliper, hydraulic disc Wheels Roval Control Carbon, 25mm internal width, Zero bead hook, Tubeless ready, 28h Tyres FRONT TIRE Fast Trak, Control casing, GRIPTON® compound, 60 TPI, 2Bliss Ready, 29x2.3"" REAR TIRE Fast Trak, Control casing, GRIPTON® compound, 60 TPI, 2Bliss Ready, 29x2.3"" Stem Specialized XC, 3D-forged alloy, 4-bolt, 6-degree rise Handlebar Thompson Carbon Bar Seatpost S-Works FACT carbon, 10mm setback, 30.9mm Saddle Body Geometry Power Expert Pedals None","SPECIALIZED EPIC PRO (MINT CONDITION)",120000,9,"NA for bikehub",NA,"SPECIALIZED EPIC PRO (MINT CONDITION) Western Cape, Cape Town, Kenilworth used R 120,000 Insure from R 201.48 Message Seller Sold by: FreewheelRSA Dealer / business user (25 Reviews) ","SPECIALIZED EPIC PRO (MINT CONDITION) Western Cape, Cape Town, Kenilworth used R 120,000 Insure from R 201.48 Message Seller Sold by: FreewheelRSA Dealer / business user (25 Reviews) ",NA,131,10,"2021-07-07 12:47:30","Western Cape","dual suspension bikes"
"523","https://bikehub.co.za/classifieds/g/bikes?page=34",34,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/483023/trigon-carbon-29er",743,"Dealer / business userInfo box: Frame Carbon Fork Reba Front Derailleur No Rear Derailleur Xt 11speed Shifters 11speed Crankset Xt Cassette 11speed Chain 11speed Brakes Xt Wheels Dragon Tyres Tubeless Stem Carbon Handlebar Carbon Seatpost Carbon","Trigon carbon 29er",23500,7,"NA for bikehub",NA,"Trigon carbon 29er KwaZulu-Natal, Richards Bay used R 23,500 Insure from R 39.46 Message Seller Sold by: jacobus h123 Dealer / business user (38 Reviews) ","Trigon carbon 29er KwaZulu-Natal, Richards Bay used R 23,500 Insure from R 39.46 Message Seller Sold by: jacobus h123 Dealer / business user (38 Reviews) ",NA,267,3,"2021-07-07 12:47:32","KwaZulu-Natal","dual suspension bikes"
"524","https://bikehub.co.za/classifieds/g/bikes?page=34",34,"https://bikehub.co.za/classifieds/item/road-bikes/483020/merida-reacto-8000-e-disc",745,"Your payment is held securely until you receive the goods.Info box: Frame & Fork MERIDA REACTO CF4 DISC Front Derailleur Shimano Ultegra Di2 - R8050 Rear Derailleur Shimano Ultegra Di2 - R8050 Shifters Shimano Ultegra Di2 - R8050 Crankset Shimano Ultegra Di2 - R8050 53/36 Cassette Shimano Ultegra 11sp 11-32 Chain KMC 11Sp SL Brakes Shimano Ultegra Hydraulic disc brake Wheels Vision 55 SC carbon - disc brake TL ready Tyres Maxxis Pursuer 700 Stem Vision Metron 6D integrated Carbon Handlebar Vision Metron 6D integrated Carbon Seatpost REACTO light seat post + Battery Saddle Prologo Zero II pas T2.0","Merida Reacto 8000 E Disc",59900,6,"NA for bikehub",NA,"Merida Reacto 8000 E Disc Free State, Welkom, Civic Centre used R 59,900 Insure from R 100.57 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Ats ","Merida Reacto 8000 E Disc Free State, Welkom, Civic Centre used R 59,900 Insure from R 100.57 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Ats ",NA,22,1,"2021-07-07 12:47:36","Free State","road bikes"
"525","https://bikehub.co.za/classifieds/g/bikes?page=34",34,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/483006/giant-trance-x4-upgraded-w-mavic-slr-26-tubeless",746,"Your payment is held securely until you receive the goods.Info box: Frame Giant Trance X4 Fork Rock Shox XC32 powered 120mm Rear Shock Giant air and rebound, Maestro 5 127mm Front Derailleur Shimano Alivio 3 crank Rear Derailleur Shimano Alivio x9 cassette Shifters Shimano Alivio Crankset 3x Cassette 9x Brakes Avid Elixir 1 disk taperbore technology Wheels MAVIC SLR Crossmax 26, tubeless ready Tyres Specialised Ground Control 26×2.3 tubeless Stem Giant Connect Handlebar Giant Connect Seatpost Giant Connect Saddle Giant Pedals Shimano dual use clip/flat metal","Giant Trance X4 - upgraded w MAVIC SLR 26 tubeless",15000,4,"NA for bikehub",NA,"Giant Trance X4 - upgraded w MAVIC SLR 26 tubeless Western Cape, Cape Town, Constantia used R 15,000 Insure from R 25.19 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: IMS ","Giant Trance X4 - upgraded w MAVIC SLR 26 tubeless Western Cape, Cape Town, Constantia used R 15,000 Insure from R 25.19 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: IMS ",NA,2,2,"2021-07-07 12:47:38","Western Cape","dual suspension bikes"
