"","link","page","ad_url","ad_number","text","title","price","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province","type"
"680","https://bikehub.co.za/classifieds/g/bikes?page=42",42,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/494651/silverback-stratos-al5",918,"Your payment is held securely until you receive the goods.Info box: Frame Silverback Fork Rocksoxs Rear Shock Rocksox Front Derailleur Single speed Rear Derailleur 10 speed Shifters Shamano Crankset Surface Cassette 1 by 10 Chain Works Tyres Maxis Pedals Gaint","Silverback stratos AL5",26000,4,"NA for bikehub",NA,"Silverback stratos AL5 Gauteng, Pretoria, Country View Estate used R 26,000 Insure from R 43.65 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Little larry ","Silverback stratos AL5 Gauteng, Pretoria, Country View Estate used R 26,000 Insure from R 43.65 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Little larry ",NA,1,1,"2021-09-06 12:43:08","Gauteng","dual suspension bikes"
"681","https://bikehub.co.za/classifieds/g/bikes?page=42",42,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/494639/titan-rogue-peak-29er",919,"Your payment is held securely until you receive the goods.Info box: Frame Aluminium Fork Titan racing shox zoom 565D mlo Front Derailleur Shimano Rear Derailleur Shimano alivio Shifters Shimano tourney tx Crankset TRC forge tech Cassette Shimano Chain Shimano Brakes Shimano winop Wheels 29 inch wheels Tyres Titan racing hornet tires Stem TRC Directech Handlebar Titan racing components directech Seatpost Trc Saddle Trc Pedals Stock","Titan rogue peak 29er",6000,8,"NA for bikehub",NA,"Titan rogue peak 29er Western Cape, Stellenbosch used R 6,000 Insure from R 10.07 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Jean Oberholzer ","Titan rogue peak 29er Western Cape, Stellenbosch used R 6,000 Insure from R 10.07 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Jean Oberholzer ",NA,1,1,"2021-09-06 12:43:10","Western Cape","hardtail mountain bikes"
"682","https://bikehub.co.za/classifieds/g/bikes?page=42",42,"https://bikehub.co.za/classifieds/item/road-bikes/494598/cinelli-experience-columbus",924,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Columbus Airplane aluminium fork Cinelli Experience carbon Front Derailleur Campagnolo Veloce Rear Derailleur Campagnolo Veloce Shifters Campagnolo Veloce Crankset Miche Team 50/34 175mm Cassette Miche Primato 10 CA 12- 27 Chain KMC X10 Brakes Shimano Ultegra 6700 Wheels Miche Excite, 24 spokes front, 28 spokes rear Tyres Vittoria Zaffiro Pro Tech 700x23 Stem Cinelli DNA 31.8mm clamp, 100mm Handlebar Cinelli DNA, 39cm Seatpost Cinelli DNA, 27.2mm Saddle Cinelli Custom Pedals Racing Clip in Pedals need Racing Shoes","Cinelli Experience Columbus",10000,1,"NA for bikehub",NA,"Cinelli Experience Columbus Gauteng, Randfontein used R 10,000 Insure from R 16.79 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Matt Vos VoXcoMM ","Cinelli Experience Columbus Gauteng, Randfontein used R 10,000 Insure from R 16.79 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Matt Vos VoXcoMM ",NA,1,1,"2021-09-06 12:43:17","Gauteng","road bikes"
"683","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/road-bikes/475580/2021-argon-18-nitrogen",925,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Argon 18 Nitrogen Front Derailleur Ulterga Rear Derailleur Ultegra Shifters Ulterga Crankset Ultegra Cassette Ultegra Chain Ultegra Brakes Ultegra Wheels VISION Team 30 Tyres Bontrager Stem Bontrager Handlebar FSA Carbon Seatpost Argon 18 Nitrogen Saddle Fabric Pedals n/a","2021 Argon 18 Nitrogen",42500,4,"NA for bikehub",NA,"2021 Argon 18 Nitrogen KwaZulu-Natal, Ballito, Ballito Central new R 42,500 Insure from R 71.36 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Chad Message ","2021 Argon 18 Nitrogen KwaZulu-Natal, Ballito, Ballito Central new R 42,500 Insure from R 71.36 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Chad Message ",NA,27,1,"2021-09-06 12:43:18","KwaZulu-Natal","road bikes"
"684","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/387547/trek-top-fuel-98-ml-185",926,"Dealer / business userInfo box: Frame OCLV CARBON Fork Fox Performance 34 Step-Cast Float EVOL - 120mm Rear Shock Fox Performance Float 2-Position DPS damper Rear Derailleur SRAM GX Eagle Shifters SRAM GX Eagle Crankset Truvativ Descendant 7k Eagle DUB 32T Cassette SRAM XG-1275 Eagle 10-50 12sp Chain SRAM GX Eagle 12 speed Brakes Shimano SLX M7000 Wheels Bontrager Kovee Elite 30 CarbonTLR Tyres Bontrager XR3 TLR 29 * 2.40 Stem Bontrager Kovee Pro 35mm Knock Block Handlebar Bontrager Kovee Pro Seatpost Bontrager Line Elite Dropper Saddle Bontrager Montrose","TREK TOP FUEL 9.8 - M/L (18.5"")",78999,8,"NA for bikehub",NA,"TREK TOP FUEL 9.8 - M/L (18.5"") Western Cape, Paarl new R 78,999 Insure from R 132.64 Message Seller Sold by: Cycle4Life - Paarl Dealer / business user (7 Reviews) ","TREK TOP FUEL 9.8 - M/L (18.5"") Western Cape, Paarl new R 78,999 Insure from R 132.64 Message Seller Sold by: Cycle4Life - Paarl Dealer / business user (7 Reviews) ",NA,145,1,"2021-09-06 12:43:20","Western Cape","dual suspension bikes"
"685","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/496403/scott-scale-910-xl-carbon-29er-mtb",927,"Your payment is held securely until you receive the goods.Info box: Frame Scott Scale 910 Fork Fox Float 32 Front Derailleur Shimano XT Rear Derailleur Shimano XT Shifters Shimano XT Crankset Shimano XT Cassette Shimano XT Chain Shimano XT Brakes Shimano XT Wheels Syncros Tyres Vittoria Saguaro (front) and Chaoyang Double Hammer (rear) Stem Suyncros Handlebar Syncros Seatpost Syncros Saddle Syncros Pedals Shimano XT","Scott Scale 910 (XL) Carbon 29er MTB",16000,3,"NA for bikehub",NA,"Scott Scale 910 (XL) Carbon 29er MTB Eastern Cape, Jeffreys Bay, Wavecrest used R 16,000 Insure from R 26.86 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: altusventer ","Scott Scale 910 (XL) Carbon 29er MTB Eastern Cape, Jeffreys Bay, Wavecrest used R 16,000 Insure from R 26.86 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: altusventer ",NA,2,1,"2021-09-06 12:43:21","Eastern Cape","hardtail mountain bikes"
"686","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/road-bikes/496325/xl-full-carbon-scott-cr1-in-mint-condition-2016",928,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Full carbon Front Derailleur Shimano 105 Rear Derailleur Shimano 105 Shifters Shimano 105 Crankset Shimano 105 Cassette Shimano 105 Chain Shimano Brakes Shimano 105 Wheels Syncros Tyres Continental gatorskin 700x25c Stem Control Tech Handlebar Syncros Seatpost Syncros","XL full carbon Scott CR1 in mint condition (2016)",20000,3,"NA for bikehub",NA,"XL full carbon Scott CR1 in mint condition (2016) Gauteng, Pretoria, Menlo Park used R 20,000 Insure from R 33.58 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: jc@landman.org.za ","XL full carbon Scott CR1 in mint condition (2016) Gauteng, Pretoria, Menlo Park used R 20,000 Insure from R 33.58 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: jc@landman.org.za ",NA,1,1,"2021-09-06 12:43:22","Gauteng","road bikes"
"687","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/494591/s-works-stumpjumper-expert-29",929,"Your payment is held securely until you receive the goods.Info box: Frame S-Works Stumpjumper Expert 29 Fork FOX FLOAT 36 Factory, FIT4 damper, 3-position adjustment, Kashima Coating, 15x110mm, 51mm offset, 150mm of travel Rear Shock FOX FLOAT DPX2 Factory, Rx Trail Tune, EVOL Air sleeve, Kashima coat, 3-position adjustment w/ Open Mode adjustment, 210x50mm Front Derailleur None Rear Derailleur SRAM XX1 Eagle, 12-speed Shifters SRAM XX1 Eagle, trigger, 12-speed Crankset SRAM XX1 Eagle, Boost™ 148, 170mm crankarm, 24mm spindle Cassette SRAM XG-1295 Eagle, 12-speed, 10-50t Chain SRAM XX1 Eagle, 12-speed Brakes SRAM Guide RSC, hydraulic disc, organic pads, Guide S4 4-piston caliper, 200mm Wheels WH-TRAVERSE SL 29 148 XX1 OHLINS Tyres Butcher, GRID casing, GRIPTON® compound, 2Bliss Ready, 29x2.6"" Stem Syntace MegaForce 2, 6-degree, 31.8mm clamp Handlebar Specialized Trail, FACT Carbon, 6-degree upsweep, 8-degree backsweep, 27mm rise, 780mm, 31.8mm Seatpost Command Post IRcc, 16-position micro-height adjustable, two-bolt head, bottom mount cable routing, remote SRL lever, 34.9mm, S: 130mm, M/L/XL: 160mm of travel Saddle Body Geometry Phenom Expert, hollow titanium rails, carbon fiber base, 143mm Pedals None","S-Works Stumpjumper Expert 29",65000,6,"NA for bikehub",NA,"S-Works Stumpjumper Expert 29 Western Cape, Stellenbosch, Dalsig used R 65,000 Insure from R 109.14 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Chrstopher Jansen van Rensburg ","S-Works Stumpjumper Expert 29 Western Cape, Stellenbosch, Dalsig used R 65,000 Insure from R 109.14 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Chrstopher Jansen van Rensburg ",NA,3,1,"2021-09-06 12:43:24","Western Cape","dual suspension bikes"
"688","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/road-bikes/494596/scott-team-road-bike-54cm-medium",930,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Alu frame carbon fork Front Derailleur Dura Ace Rear Derailleur Dura Ace 10spd Shifters Dura Ace 10spd Crankset Dura Ace 53/39 Cassette Ultegra 12-25 Chain Kmc Brakes Dura Ace Wheels Mavic ksyrium equipe Tyres Conti race Stem Alu Handlebar Alu Seatpost Carbon Saddle Syncros Pedals Shimano R540","Scott team road bike 54cm medium",8000,5,"NA for bikehub",NA,"Scott team road bike 54cm medium Gauteng, Pretoria, Dorandia used R 8,000 Insure from R 13.43 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: cycle house Dealer / business user (2 Reviews) ","Scott team road bike 54cm medium Gauteng, Pretoria, Dorandia used R 8,000 Insure from R 13.43 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: cycle house Dealer / business user (2 Reviews) ",NA,54,2,"2021-09-06 12:43:25","Gauteng","road bikes"
"689","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/road-bikes/494596/scott-team-road-bike-54cm-medium",930,"Dealer / business userInfo box: Frame & Fork Alu frame carbon fork Front Derailleur Dura Ace Rear Derailleur Dura Ace 10spd Shifters Dura Ace 10spd Crankset Dura Ace 53/39 Cassette Ultegra 12-25 Chain Kmc Brakes Dura Ace Wheels Mavic ksyrium equipe Tyres Conti race Stem Alu Handlebar Alu Seatpost Carbon Saddle Syncros Pedals Shimano R540","Scott team road bike 54cm medium",8000,5,"NA for bikehub",NA,"Scott team road bike 54cm medium Gauteng, Pretoria, Dorandia used R 8,000 Insure from R 13.43 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: cycle house Dealer / business user (2 Reviews) ","Scott team road bike 54cm medium Gauteng, Pretoria, Dorandia used R 8,000 Insure from R 13.43 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: cycle house Dealer / business user (2 Reviews) ",NA,54,2,"2021-09-06 12:43:25","Gauteng","road bikes"
"690","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/road-bikes/494595/argon18-nitrogen",931,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Carbon Front Derailleur Ultegra Rear Derailleur Ultegra Shifters Ultegra Crankset Ultegra Compact Cassette Shimano 11/28 Chain Shimano Brakes ARGON SYSTEM TRP Wheels Carbon Black Spade Racing 50mm Tyres Gatorskins Stem 3D Forged SL-K FSA Handlebar Carbon SL-K FSA Seatpost CARBON ASP5050 2WAYPOST Saddle Specialized Pedals N/A","ARGON18 NITROGEN",55000,10,"NA for bikehub",NA,"ARGON18 NITROGEN Western Cape, Brackenfell, Protea Heights used R 55,000 Insure from R 92.35 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Jrousseau ","ARGON18 NITROGEN Western Cape, Brackenfell, Protea Heights used R 55,000 Insure from R 92.35 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Jrousseau ",NA,1,1,"2021-09-06 12:43:26","Western Cape","road bikes"
"691","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/vintage-bikes/494594/vintage-alan-roadbike",933,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Alan Front Derailleur Exage Motion Rear Derailleur Dura Ace Shifters Dura Ace Crankset Dura Ace Wheels Mavic Tyres Chaoyang Stem Shimano 600 Handlebar Brevattato Seatpost Laprade Saddle Flite Titanium","Vintage Alan Roadbike",10000,1,"NA for bikehub",NA,"Vintage Alan Roadbike Mpumalanga, Middelburg, Aerorand used R 10,000 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Danie Van ","Vintage Alan Roadbike Mpumalanga, Middelburg, Aerorand used R 10,000 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Danie Van ",NA,23,3,"2021-09-06 12:43:29","Mpumalanga","vintage bikes"
"692","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/vintage-bikes/494589/vintage-hansom",934,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Hansom Front Derailleur Shimano 600 Rear Derailleur Shimano 600 Shifters Shimano 600 Crankset Shimano 600 Cassette Shimano Chain Shimano Wheels Mavic Tyres Innova Handlebar Hsinlung Saddle Selle Italia Trans Am Pedals Look","Vintage Hansom",9000,1,"NA for bikehub",NA,"Vintage Hansom Mpumalanga, Middelburg, Aerorand used R 9,000 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Danie Van ","Vintage Hansom Mpumalanga, Middelburg, Aerorand used R 9,000 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Danie Van ",NA,23,3,"2021-09-06 12:43:30","Mpumalanga","vintage bikes"
"693","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/road-bikes/494573/lover-of-road-cycling-come-get-your-giant-ocr-3",936,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Aluminum Front Derailleur Shimano 105 Rear Derailleur Shimano tiagra Shifters Shimano claris Crankset Truvativ elita Cassette Sunrace Chain KMC Brakes Shimano 105 Wheels Alex rims Tyres Mavic Yksion elite guard Stem Giant s1 Handlebar Sector Seatpost Giant Saddle Fabric Pedals Ryder SPD Road","Lover of Road cycling? Come get your Giant OCR 3",7000,9,"NA for bikehub",NA,"Lover of Road cycling? Come get your Giant OCR 3 Western Cape, Cape Town used R 7,000 Insure from R 11.75 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Keith07 ","Lover of Road cycling? Come get your Giant OCR 3 Western Cape, Cape Town used R 7,000 Insure from R 11.75 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Keith07 ",NA,5,1,"2021-09-06 12:43:33","Western Cape","road bikes"
"694","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/494570/demo-2021-scott-spark-rc-wc-eagle-xx1-axs",937,"Your payment is held securely until you receive the goods.Info box: Frame Scott RC World Cup Carbon Fork Rockshox SID ULT 44mm offset 115mm travel Twinloc Rear Shock Rockshox NUDE Twinloc Rear Derailleur Sram EAGLE XX1 AXS Shifters Sram EAGLE XX1 AXS Crankset Sram EAGLE XX1 DUB - 175mm Cassette Sram EAGLE XX1 AXS - 10/52T Chain Sram EAGLE XX1 Brakes Sram Level TLM Wheels Syncros Silverton 1.0 Carbon Tyres Maxiss Tubeless 2.35 Stem Fraser SL Carbon Handlebar Fraser SL Carbon Seatpost Duncan Carbon","DEMO: 2021 Scott Spark RC WC Eagle XX1 AXS",115000,9,"NA for bikehub",NA,"DEMO: 2021 Scott Spark RC WC Eagle XX1 AXS Western Cape, George new R 115,000 Insure from R 193.09 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Crain Dealer / business user (144 Reviews) ","DEMO: 2021 Scott Spark RC WC Eagle XX1 AXS Western Cape, George new R 115,000 Insure from R 193.09 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Crain Dealer / business user (144 Reviews) ",NA,2300,14,"2021-09-06 12:43:34","Western Cape","dual suspension bikes"
"695","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/494570/demo-2021-scott-spark-rc-wc-eagle-xx1-axs",937,"Dealer / business userInfo box: Frame Scott RC World Cup Carbon Fork Rockshox SID ULT 44mm offset 115mm travel Twinloc Rear Shock Rockshox NUDE Twinloc Rear Derailleur Sram EAGLE XX1 AXS Shifters Sram EAGLE XX1 AXS Crankset Sram EAGLE XX1 DUB - 175mm Cassette Sram EAGLE XX1 AXS - 10/52T Chain Sram EAGLE XX1 Brakes Sram Level TLM Wheels Syncros Silverton 1.0 Carbon Tyres Maxiss Tubeless 2.35 Stem Fraser SL Carbon Handlebar Fraser SL Carbon Seatpost Duncan Carbon","DEMO: 2021 Scott Spark RC WC Eagle XX1 AXS",115000,9,"NA for bikehub",NA,"DEMO: 2021 Scott Spark RC WC Eagle XX1 AXS Western Cape, George new R 115,000 Insure from R 193.09 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Crain Dealer / business user (144 Reviews) ","DEMO: 2021 Scott Spark RC WC Eagle XX1 AXS Western Cape, George new R 115,000 Insure from R 193.09 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Crain Dealer / business user (144 Reviews) ",NA,2300,14,"2021-09-06 12:43:34","Western Cape","dual suspension bikes"
"696","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/494569/silverback-sesta-full-carbon-29-small",938,"Dealer / business userInfo box: Frame Full carbon Fork Rockshox Reba RL 29 Remote Lock Rear Shock Fox Elite DPS Front Derailleur Shimano 2x10 Rear Derailleur Shimano XT 2x10 Shifters Shimano SLX 2x10 Crankset Shimano SLX 2x10 Cassette Shimano SLX 11/36T Brakes Shimano SLX Wheels Stans ZTR Crest 29 Tyres Tubeless Stem FSA Handlebar Sector","Silverback Sesta Full Carbon 29 small",26000,8,"NA for bikehub",NA,"Silverback Sesta Full Carbon 29 small Western Cape, George used R 26,000 Insure from R 43.65 Message Seller Sold by: Crain Dealer / business user (144 Reviews) ","Silverback Sesta Full Carbon 29 small Western Cape, George used R 26,000 Insure from R 43.65 Message Seller Sold by: Crain Dealer / business user (144 Reviews) ",NA,2300,14,"2021-09-06 12:43:36","Western Cape","dual suspension bikes"
"697","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/road-bikes/486372/pinarello-f10-granfondo",939,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Pinarello F10 Granfondo Carbon Front Derailleur Shimano Dura-Ace Di2 Rear Derailleur Shimano Dura-Ace Di2 11 speed Shifters Shimano Dura-Ace 11 speed Crankset Shimano Dura-Ace 175 Cassette Shimano Dira-Ace 11 speed Chain Shimano Dura-Ace 11 Speed Brakes Shimano Dura-Ace Rim brake Wheels Mavic Ksyrium Elite Tyres Pirrelli Stem Most Tiger 110mm Handlebar Most Jaguar Seatpost Pinarello F10 Carbon Saddle Sanm Marco Aspide Pedals NA","Pinarello F10 Granfondo",65000,11,"NA for bikehub",NA,"Pinarello F10 Granfondo Western Cape, Paarl, Paarl South used R 65,000 Insure from R 109.14 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: ReggieB ","Pinarello F10 Granfondo Western Cape, Paarl, Paarl South used R 65,000 Insure from R 109.14 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: ReggieB ",NA,8,5,"2021-09-06 12:43:37","Western Cape","road bikes"
"698","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/road-bikes/494566/specialized-tarmac-2013",940,"Your payment is held securely until you receive the goods.Info box: Shifters Sram force Wheels ZIPP 303","Specialized Tarmac 2013",20000,2,"NA for bikehub",NA,"Specialized Tarmac 2013 Western Cape, Blouberg used R 20,000 Insure from R 33.58 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: g4ce09 ","Specialized Tarmac 2013 Western Cape, Blouberg used R 20,000 Insure from R 33.58 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: g4ce09 ",NA,6,2,"2021-09-06 12:43:39","Western Cape","road bikes"
"699","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/road-bikes/487325/pinarello-dogma-f8",941,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Pinarello F8 Carbon Onda Black/Red Front Derailleur Shimano Dura-Ace Di2 Rear Derailleur Shimano Dura-Ace Di2 11speed Shifters Shimano Dura-Ace Di2 11speed Crankset Shimano Dura-Ace 172.5 Cassette Shimano Dura-Ace 11speed Chain Shimano Dura-Ace 11speed Brakes Shimano Dura Rim Brake Wheels Fulcrum Racing Zero Tyres Continental GP4000 Stem Most Tiger Carbon 10.5 Handlebar Most Tiger Carbon 42cm Seatpost Pinarello F8 Carbon Saddle San Marco D30 Exillite Pedals Shimano 105","Pinarello Dogma F8",75000,11,"NA for bikehub",NA,"Pinarello Dogma F8 Western Cape, Paarl, Paarl South used R 75,000 Insure from R 125.93 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: ReggieB ","Pinarello Dogma F8 Western Cape, Paarl, Paarl South used R 75,000 Insure from R 125.93 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: ReggieB ",NA,8,5,"2021-09-06 12:43:40","Western Cape","road bikes"
"700","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/494560/rocky-mountain",942,"Your payment is held securely until you receive the goods.Info box: Frame Carbon Fork Rockshox Rear Shock Floatctd fox Front Derailleur Nx Rear Derailleur 12 Shifters Sram eagle Crankset Fsa comet Cassette 12 nx scram Brakes Shimano Wheels 27,5 wide lighting 650 tube less Tyres Chadyang Stem Kcnc flyride Handlebar Raceface Saddle Specialized Pedals Shimano","Rocky mountain",21000,13,"NA for bikehub",NA,"Rocky mountain Western Cape, Wellington, Wellington Central used R 21,000 Insure from R 35.26 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Christia ","Rocky mountain Western Cape, Wellington, Wellington Central used R 21,000 Insure from R 35.26 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Christia ",NA,1,1,"2021-09-06 12:43:41","Western Cape","dual suspension bikes"
"701","https://bikehub.co.za/classifieds/g/bikes?page=43",43,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/494519/silverback-vida-1",945,"Your payment is held securely until you receive the goods.Info box: Frame Silverback Custom Tubing Lightweight Aluminium Fork Rockshox Reba Front Derailleur SHM SLX 3x Rear Derailleur SHM Deore XT 10s Shifters SHM 10s Crankset SHM SLX Cassette SHM 10s Chain KMC 10s Brakes SHM Deore Hydraulic Wheels Stan's ZTR Crest Tyres Specialized Fast Trak & Butcher Tubeless Stem SBC Handlebar SBC Seatpost SBC Saddle SBC Pedals SHM SPD","Silverback Vida 1",9500,6,"NA for bikehub",NA,"Silverback Vida 1 North West, Klerksdorp, Wilkoppies used R 9,500 Insure from R 15.95 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: TheIrishZues Dealer / business user (10 Reviews) ","Silverback Vida 1 North West, Klerksdorp, Wilkoppies used R 9,500 Insure from R 15.95 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: TheIrishZues Dealer / business user (10 Reviews) ",NA,80,5,"2021-09-06 12:43:46","North West","hardtail mountain bikes"
